+------------------------------------------------+
|Time of Transition |PID | Old State | New State |
|             42681 |  6 |   WAITING |     READY |
|             43312 |  5 |   RUNNING |   WAITING |
|             43313 |  6 |     READY |   RUNNING |
|             43456 |  5 |   WAITING |     READY |
|             43907 |  6 |   RUNNING |   WAITING |
|             43908 |  5 |     READY |   RUNNING |
|             44097 |  6 |   WAITING |     READY |
|             44728 |  5 |   RUNNING |   WAITING |
|             44729 |  6 |     READY |   RUNNING |
|             44872 |  5 |   WAITING |     READY |
|             45323 |  6 |   RUNNING |   WAITING |
|             45324 |  5 |     READY |   RUNNING |
|             45513 |  6 |   WAITING |     READY |
|             45629 |  5 |   RUNNING |TERMINATED |
|             45630 |  6 |     READY |   RUNNING |
|             45683 |  6 |   RUNNING |TERMINATED |
|             45684 |  7 |     READY |   RUNNING |
|             48326 |  7 |   RUNNING |   WAITING |
|             48327 |  8 |     READY |   RUNNING |
|             48513 |  7 |   WAITING |     READY |
|             48513 |  8 |   RUNNING |     READY |
|             48514 |  7 |     READY |   RUNNING |
|             51156 |  7 |   RUNNING |   WAITING |
|             51157 |  8 |     READY |   RUNNING |
|             51343 |  7 |   WAITING |     READY |
|             51343 |  8 |   RUNNING |     READY |
|             51344 |  7 |     READY |   RUNNING |
|             53867 |  7 |   RUNNING |TERMINATED |
|             53868 |  8 |     READY |   RUNNING |
|             55194 |  8 |   RUNNING |   WAITING |
|             55302 |  8 |   WAITING |     READY |
|             55302 |  8 |     READY |   RUNNING |
|             57002 |  8 |   RUNNING |   WAITING |
|             57110 |  8 |   WAITING |     READY |
|             57110 |  8 |     READY |   RUNNING |
|             58810 |  8 |   RUNNING |   WAITING |
|             58918 |  8 |   WAITING |     READY |
|             58918 |  8 |     READY |   RUNNING |
|             60618 |  8 |   RUNNING |   WAITING |
|             60726 |  8 |   WAITING |     READY |
|             60726 |  8 |     READY |   RUNNING |
|             62230 |  8 |   RUNNING |TERMINATED |
+------------------------------------------------+
