+------------------------------------------------+
|Time of Transition |PID | Old State | New State |
|             21508 |  1 |   RUNNING |   WAITING |
|             21509 |  3 |     READY |   RUNNING |
|             21626 |  1 |   WAITING |     READY |
|             23906 |  3 |   RUNNING |   WAITING |
|             23907 |  1 |     READY |   RUNNING |
|             23989 |  3 |   WAITING |     READY |
|             24448 |  1 |   RUNNING |   WAITING |
|             24449 |  3 |     READY |   RUNNING |
|             24566 |  1 |   WAITING |     READY |
|             26172 |  3 |   RUNNING |TERMINATED |
|             26173 |  1 |     READY |   RUNNING |
|             26714 |  1 |   RUNNING |   WAITING |
|             26715 |  4 |     READY |   RUNNING |
|             26832 |  1 |   WAITING |     READY |
|             28924 |  4 |   RUNNING |   WAITING |
|             28925 |  1 |     READY |   RUNNING |
|             29022 |  4 |   WAITING |     READY |
|             29466 |  1 |   RUNNING |   WAITING |
|             29467 |  4 |     READY |   RUNNING |
|             29584 |  1 |   WAITING |     READY |
|             31676 |  4 |   RUNNING |   WAITING |
|             31677 |  1 |     READY |   RUNNING |
|             31774 |  4 |   WAITING |     READY |
|             31841 |  1 |   RUNNING |TERMINATED |
|             31842 |  7 |       NEW |     READY |
|             31842 |  4 |     READY |   RUNNING |
|             34051 |  4 |   RUNNING |   WAITING |
|             34052 |  7 |     READY |   RUNNING |
|             34149 |  4 |   WAITING |     READY |
|             36421 |  7 |   RUNNING |   WAITING |
|             36422 |  4 |     READY |   RUNNING |
|             36639 |  7 |   WAITING |     READY |
|             38524 |  4 |   RUNNING |TERMINATED |
|             38525 |  5 |       NEW |     READY |
|             38525 |  5 |     READY |   RUNNING |
|             40652 |  5 |   RUNNING |   WAITING |
|             40653 |  7 |     READY |   RUNNING |
|             40848 |  5 |   WAITING |     READY |
|             43022 |  7 |   RUNNING |   WAITING |
|             43023 |  5 |     READY |   RUNNING |
|             43240 |  7 |   WAITING |     READY |
|             45150 |  5 |   RUNNING |   WAITING |
|             45151 |  7 |     READY |   RUNNING |
|             45346 |  5 |   WAITING |     READY |
|             47520 |  7 |   RUNNING |   WAITING |
|             47521 |  5 |     READY |   RUNNING |
|             47738 |  7 |   WAITING |     READY |
|             49648 |  5 |   RUNNING |   WAITING |
|             49649 |  7 |     READY |   RUNNING |
|             49844 |  5 |   WAITING |     READY |
|             51469 |  7 |   RUNNING |TERMINATED |
|             51470 |  5 |     READY |   RUNNING |
|             52239 |  5 |   RUNNING |TERMINATED |
|             52240 |  6 |       NEW |     READY |
|             52240 |  6 |     READY |   RUNNING |
|             53584 |  6 |   RUNNING |   WAITING |
|             53585 |  8 |     READY |   RUNNING |
|             53660 |  6 |   WAITING |     READY |
|             53660 |  8 |   RUNNING |     READY |
|             53661 |  6 |     READY |   RUNNING |
|             55005 |  6 |   RUNNING |   WAITING |
|             55006 |  8 |     READY |   RUNNING |
|             55081 |  6 |   WAITING |     READY |
|             55081 |  8 |   RUNNING |     READY |
|             55082 |  6 |     READY |   RUNNING |
|             56426 |  6 |   RUNNING |   WAITING |
|             56427 |  8 |     READY |   RUNNING |
|             56502 |  6 |   WAITING |     READY |
|             56502 |  8 |   RUNNING |     READY |
|             56503 |  6 |     READY |   RUNNING |
|             57847 |  6 |   RUNNING |   WAITING |
|             57848 |  8 |     READY |   RUNNING |
|             57923 |  6 |   WAITING |     READY |
|             57923 |  8 |   RUNNING |     READY |
|             57924 |  6 |     READY |   RUNNING |
|             59268 |  6 |   RUNNING |   WAITING |
|             59269 |  8 |     READY |   RUNNING |
|             59344 |  6 |   WAITING |     READY |
|             59344 |  8 |   RUNNING |     READY |
|             59345 |  6 |     READY |   RUNNING |
|             60689 |  6 |   RUNNING |   WAITING |
|             60690 |  8 |     READY |   RUNNING |
|             60765 |  6 |   WAITING |     READY |
|             60765 |  8 |   RUNNING |     READY |
|             60766 |  6 |     READY |   RUNNING |
|             62110 |  6 |   RUNNING |   WAITING |
|             62111 |  8 |     READY |   RUNNING |
|             62186 |  6 |   WAITING |     READY |
|             62186 |  8 |   RUNNING |     READY |
|             62187 |  6 |     READY |   RUNNING |
|             62681 |  6 |   RUNNING |TERMINATED |
|             62682 |  8 |     READY |   RUNNING |
|             63840 |  8 |   RUNNING |   WAITING |
|             63904 |  8 |   WAITING |     READY |
|             63904 |  8 |     READY |   RUNNING |
|             65594 |  8 |   RUNNING |   WAITING |
|             65658 |  8 |   WAITING |     READY |
|             65658 |  8 |     READY |   RUNNING |
|             67348 |  8 |   RUNNING |   WAITING |
|             67412 |  8 |   WAITING |     READY |
|             67412 |  8 |     READY |   RUNNING |
|             69102 |  8 |   RUNNING |   WAITING |
|             69166 |  8 |   WAITING |     READY |
|             69166 |  8 |     READY |   RUNNING |
|             70856 |  8 |   RUNNING |   WAITING |
|             70920 |  8 |   WAITING |     READY |
|             70920 |  8 |     READY |   RUNNING |
|             72610 |  8 |   RUNNING |   WAITING |
|             72674 |  8 |   WAITING |     READY |
|             72674 |  8 |     READY |   RUNNING |
|             74364 |  8 |   RUNNING |   WAITING |
|             74428 |  8 |   WAITING |     READY |
|             74428 |  8 |     READY |   RUNNING |
|             76118 |  8 |   RUNNING |   WAITING |
|             76182 |  8 |   WAITING |     READY |
|             76182 |  8 |     READY |   RUNNING |
|             76626 |  8 |   RUNNING |TERMINATED |
+------------------------------------------------+
