+------------------------------------------------+
|Time of Transition |PID | Old State | New State |
|              9338 |  4 |     READY |   RUNNING |
|              9437 |  4 |   RUNNING |     READY |
|              9438 |  2 |     READY |   RUNNING |
|              9537 |  2 |   RUNNING |     READY |
|              9538 |  3 |     READY |   RUNNING |
|              9637 |  3 |   RUNNING |     READY |
|              9638 |  1 |     READY |   RUNNING |
|              9737 |  1 |   RUNNING |     READY |
|              9738 |  4 |     READY |   RUNNING |
|              9837 |  4 |   RUNNING |     READY |
|              9838 |  2 |     READY |   RUNNING |
|              9937 |  2 |   RUNNING |     READY |
|              9938 |  3 |     READY |   RUNNING |
|             10037 |  3 |   RUNNING |     READY |
|             10038 |  1 |     READY |   RUNNING |
|             10137 |  1 |   RUNNING |     READY |
|             10138 |  4 |     READY |   RUNNING |
|             10237 |  4 |   RUNNING |     READY |
|             10238 |  2 |     READY |   RUNNING |
|             10337 |  2 |   RUNNING |     READY |
|             10338 |  3 |     READY |   RUNNING |
|             10437 |  3 |   RUNNING |     READY |
|             10438 |  1 |     READY |   RUNNING |
|             10537 |  1 |   RUNNING |     READY |
|             10538 |  4 |     READY |   RUNNING |
|             10637 |  4 |   RUNNING |     READY |
|             10638 |  2 |     READY |   RUNNING |
|             10737 |  2 |   RUNNING |     READY |
|             10738 |  3 |     READY |   RUNNING |
|             10837 |  3 |   RUNNING |     READY |
|             10838 |  1 |     READY |   RUNNING |
|             10937 |  1 |   RUNNING |     READY |
|             10938 |  4 |     READY |   RUNNING |
|             11037 |  4 |   RUNNING |     READY |
|             11038 |  2 |     READY |   RUNNING |
|             11137 |  2 |   RUNNING |     READY |
|             11138 |  3 |     READY |   RUNNING |
|             11237 |  3 |   RUNNING |     READY |
|             11238 |  1 |     READY |   RUNNING |
|             11337 |  1 |   RUNNING |     READY |
|             11338 |  4 |     READY |   RUNNING |
|             11437 |  4 |   RUNNING |     READY |
|             11438 |  2 |     READY |   RUNNING |
|             11537 |  2 |   RUNNING |     READY |
|             11538 |  3 |     READY |   RUNNING |
|             11637 |  3 |   RUNNING |     READY |
|             11638 |  1 |     READY |   RUNNING |
|             11737 |  1 |   RUNNING |     READY |
|             11738 |  4 |     READY |   RUNNING |
|             11837 |  4 |   RUNNING |     READY |
|             11838 |  2 |     READY |   RUNNING |
|             11937 |  2 |   RUNNING |     READY |
|             11938 |  3 |     READY |   RUNNING |
|             12037 |  3 |   RUNNING |     READY |
|             12038 |  1 |     READY |   RUNNING |
|             12137 |  1 |   RUNNING |     READY |
|             12138 |  4 |     READY |   RUNNING |
|             12237 |  4 |   RUNNING |     READY |
|             12238 |  2 |     READY |   RUNNING |
|             12337 |  2 |   RUNNING |     READY |
|             12338 |  3 |     READY |   RUNNING |
|             12437 |  3 |   RUNNING |     READY |
|             12438 |  1 |     READY |   RUNNING |
|             12537 |  1 |   RUNNING |     READY |
|             12538 |  4 |     READY |   RUNNING |
|             12637 |  4 |   RUNNING |     READY |
|             12638 |  2 |     READY |   RUNNING |
|             12737 |  2 |   RUNNING |     READY |
|             12738 |  3 |     READY |   RUNNING |
|             12837 |  3 |   RUNNING |     READY |
|             12838 |  1 |     READY |   RUNNING |
|             12937 |  1 |   RUNNING |     READY |
|             12938 |  4 |     READY |   RUNNING |
|             12940 |  4 |   RUNNING |   WAITING |
|             12941 |  2 |     READY |   RUNNING |
|             13035 |  4 |   WAITING |     READY |
|             13040 |  2 |   RUNNING |     READY |
|             13041 |  3 |     READY |   RUNNING |
|             13140 |  3 |   RUNNING |     READY |
|             13141 |  1 |     READY |   RUNNING |
|             13240 |  1 |   RUNNING |     READY |
|             13241 |  4 |     READY |   RUNNING |
|             13340 |  4 |   RUNNING |     READY |
|             13341 |  2 |     READY |   RUNNING |
|             13440 |  2 |   RUNNING |     READY |
|             13441 |  3 |     READY |   RUNNING |
|             13540 |  3 |   RUNNING |     READY |
|             13541 |  1 |     READY |   RUNNING |
|             13640 |  1 |   RUNNING |     READY |
|             13641 |  4 |     READY |   RUNNING |
|             13740 |  4 |   RUNNING |     READY |
|             13741 |  2 |     READY |   RUNNING |
|             13840 |  2 |   RUNNING |     READY |
|             13841 |  3 |     READY |   RUNNING |
|             13940 |  3 |   RUNNING |     READY |
|             13941 |  1 |     READY |   RUNNING |
|             14040 |  1 |   RUNNING |     READY |
|             14041 |  4 |     READY |   RUNNING |
|             14140 |  4 |   RUNNING |     READY |
|             14141 |  2 |     READY |   RUNNING |
|             14240 |  2 |   RUNNING |     READY |
|             14241 |  3 |     READY |   RUNNING |
|             14340 |  3 |   RUNNING |     READY |
|             14341 |  1 |     READY |   RUNNING |
|             14440 |  1 |   RUNNING |     READY |
|             14441 |  4 |     READY |   RUNNING |
|             14540 |  4 |   RUNNING |     READY |
|             14541 |  2 |     READY |   RUNNING |
|             14640 |  2 |   RUNNING |     READY |
|             14641 |  3 |     READY |   RUNNING |
|             14740 |  3 |   RUNNING |     READY |
|             14741 |  1 |     READY |   RUNNING |
|             14840 |  1 |   RUNNING |     READY |
|             14841 |  4 |     READY |   RUNNING |
|             14940 |  4 |   RUNNING |     READY |
|             14941 |  2 |     READY |   RUNNING |
|             15040 |  2 |   RUNNING |     READY |
|             15041 |  3 |     READY |   RUNNING |
|             15140 |  3 |   RUNNING |     READY |
|             15141 |  1 |     READY |   RUNNING |
|             15240 |  1 |   RUNNING |     READY |
|             15241 |  4 |     READY |   RUNNING |
|             15340 |  4 |   RUNNING |     READY |
|             15341 |  2 |     READY |   RUNNING |
|             15440 |  2 |   RUNNING |     READY |
|             15441 |  3 |     READY |   RUNNING |
|             15540 |  3 |   RUNNING |     READY |
|             15541 |  1 |     READY |   RUNNING |
|             15541 |  1 |   RUNNING |   WAITING |
|             15542 |  4 |     READY |   RUNNING |
|             15641 |  4 |   RUNNING |     READY |
|             15642 |  2 |     READY |   RUNNING |
|             15644 |  1 |   WAITING |     READY |
|             15657 |  2 |   RUNNING |   WAITING |
|             15658 |  3 |     READY |   RUNNING |
|             15757 |  3 |   RUNNING |     READY |
|             15758 |  4 |     READY |   RUNNING |
|             15807 |  2 |   WAITING |     READY |
|             15857 |  4 |   RUNNING |     READY |
|             15858 |  1 |     READY |   RUNNING |
|             15957 |  1 |   RUNNING |     READY |
|             15958 |  3 |     READY |   RUNNING |
|             16057 |  3 |   RUNNING |     READY |
|             16058 |  2 |     READY |   RUNNING |
|             16157 |  2 |   RUNNING |     READY |
|             16158 |  4 |     READY |   RUNNING |
|             16257 |  4 |   RUNNING |     READY |
|             16258 |  1 |     READY |   RUNNING |
|             16357 |  1 |   RUNNING |     READY |
|             16358 |  3 |     READY |   RUNNING |
|             16457 |  3 |   RUNNING |     READY |
|             16458 |  2 |     READY |   RUNNING |
|             16557 |  2 |   RUNNING |     READY |
|             16558 |  4 |     READY |   RUNNING |
|             16657 |  4 |   RUNNING |     READY |
|             16658 |  1 |     READY |   RUNNING |
|             16757 |  1 |   RUNNING |     READY |
|             16758 |  3 |     READY |   RUNNING |
|             16857 |  3 |   RUNNING |     READY |
|             16858 |  2 |     READY |   RUNNING |
|             16957 |  2 |   RUNNING |     READY |
|             16958 |  4 |     READY |   RUNNING |
|             17057 |  4 |   RUNNING |     READY |
|             17058 |  1 |     READY |   RUNNING |
|             17157 |  1 |   RUNNING |     READY |
|             17158 |  3 |     READY |   RUNNING |
|             17257 |  3 |   RUNNING |     READY |
|             17258 |  2 |     READY |   RUNNING |
|             17357 |  2 |   RUNNING |     READY |
|             17358 |  4 |     READY |   RUNNING |
|             17457 |  4 |   RUNNING |     READY |
|             17458 |  1 |     READY |   RUNNING |
|             17557 |  1 |   RUNNING |     READY |
|             17558 |  3 |     READY |   RUNNING |
|             17572 |  3 |   RUNNING |   WAITING |
|             17573 |  2 |     READY |   RUNNING |
|             17657 |  3 |   WAITING |     READY |
|             17672 |  2 |   RUNNING |     READY |
|             17673 |  4 |     READY |   RUNNING |
|             17772 |  4 |   RUNNING |     READY |
|             17773 |  1 |     READY |   RUNNING |
|             17872 |  1 |   RUNNING |     READY |
|             17873 |  3 |     READY |   RUNNING |
|             17972 |  3 |   RUNNING |     READY |
|             17973 |  2 |     READY |   RUNNING |
|             18072 |  2 |   RUNNING |     READY |
|             18073 |  4 |     READY |   RUNNING |
|             18172 |  4 |   RUNNING |     READY |
|             18173 |  1 |     READY |   RUNNING |
|             18272 |  1 |   RUNNING |     READY |
|             18273 |  3 |     READY |   RUNNING |
|             18372 |  3 |   RUNNING |     READY |
|             18373 |  2 |     READY |   RUNNING |
|             18472 |  2 |   RUNNING |     READY |
|             18473 |  4 |     READY |   RUNNING |
|             18572 |  4 |   RUNNING |     READY |
|             18573 |  1 |     READY |   RUNNING |
|             18672 |  1 |   RUNNING |     READY |
|             18673 |  3 |     READY |   RUNNING |
|             18772 |  3 |   RUNNING |     READY |
|             18773 |  2 |     READY |   RUNNING |
|             18872 |  2 |   RUNNING |     READY |
|             18873 |  4 |     READY |   RUNNING |
|             18972 |  4 |   RUNNING |     READY |
|             18973 |  1 |     READY |   RUNNING |
|             19072 |  1 |   RUNNING |     READY |
|             19073 |  3 |     READY |   RUNNING |
|             19172 |  3 |   RUNNING |     READY |
|             19173 |  2 |     READY |   RUNNING |
|             19272 |  2 |   RUNNING |     READY |
|             19273 |  4 |     READY |   RUNNING |
|             19372 |  4 |   RUNNING |     READY |
|             19373 |  1 |     READY |   RUNNING |
|             19472 |  1 |   RUNNING |     READY |
|             19473 |  3 |     READY |   RUNNING |
|             19572 |  3 |   RUNNING |     READY |
|             19573 |  2 |     READY |   RUNNING |
|             19672 |  2 |   RUNNING |     READY |
|             19673 |  4 |     READY |   RUNNING |
|             19772 |  4 |   RUNNING |     READY |
|             19773 |  1 |     READY |   RUNNING |
|             19872 |  1 |   RUNNING |     READY |
|             19873 |  3 |     READY |   RUNNING |
|             19972 |  3 |   RUNNING |     READY |
|             19973 |  2 |     READY |   RUNNING |
|             20072 |  2 |   RUNNING |     READY |
|             20073 |  4 |     READY |   RUNNING |
|             20172 |  4 |   RUNNING |     READY |
|             20173 |  1 |     READY |   RUNNING |
|             20272 |  1 |   RUNNING |     READY |
|             20273 |  3 |     READY |   RUNNING |
|             20372 |  3 |   RUNNING |     READY |
|             20373 |  2 |     READY |   RUNNING |
|             20472 |  2 |   RUNNING |     READY |
|             20473 |  4 |     READY |   RUNNING |
|             20572 |  4 |   RUNNING |     READY |
|             20573 |  1 |     READY |   RUNNING |
|             20672 |  1 |   RUNNING |     READY |
|             20673 |  3 |     READY |   RUNNING |
|             20772 |  3 |   RUNNING |     READY |
|             20773 |  2 |     READY |   RUNNING |
|             20872 |  2 |   RUNNING |     READY |
|             20873 |  4 |     READY |   RUNNING |
|             20972 |  4 |   RUNNING |     READY |
|             20973 |  1 |     READY |   RUNNING |
|             21072 |  1 |   RUNNING |     READY |
|             21073 |  3 |     READY |   RUNNING |
|             21172 |  3 |   RUNNING |     READY |
|             21173 |  2 |     READY |   RUNNING |
|             21272 |  2 |   RUNNING |     READY |
|             21273 |  4 |     READY |   RUNNING |
|             21372 |  4 |   RUNNING |     READY |
|             21373 |  1 |     READY |   RUNNING |
|             21472 |  1 |   RUNNING |     READY |
|             21473 |  3 |     READY |   RUNNING |
|             21572 |  3 |   RUNNING |     READY |
|             21573 |  2 |     READY |   RUNNING |
|             21672 |  2 |   RUNNING |     READY |
|             21673 |  4 |     READY |   RUNNING |
|             21772 |  4 |   RUNNING |     READY |
|             21773 |  1 |     READY |   RUNNING |
|             21872 |  1 |   RUNNING |     READY |
|             21873 |  3 |     READY |   RUNNING |
|             21972 |  3 |   RUNNING |     READY |
|             21973 |  2 |     READY |   RUNNING |
|             22072 |  2 |   RUNNING |     READY |
|             22073 |  4 |     READY |   RUNNING |
|             22172 |  4 |   RUNNING |     READY |
|             22173 |  1 |     READY |   RUNNING |
|             22272 |  1 |   RUNNING |     READY |
|             22273 |  3 |     READY |   RUNNING |
|             22372 |  3 |   RUNNING |     READY |
|             22373 |  2 |     READY |   RUNNING |
|             22472 |  2 |   RUNNING |     READY |
|             22473 |  4 |     READY |   RUNNING |
|             22572 |  4 |   RUNNING |     READY |
|             22573 |  1 |     READY |   RUNNING |
|             22672 |  1 |   RUNNING |     READY |
|             22673 |  3 |     READY |   RUNNING |
|             22772 |  3 |   RUNNING |     READY |
|             22773 |  2 |     READY |   RUNNING |
|             22872 |  2 |   RUNNING |     READY |
|             22873 |  4 |     READY |   RUNNING |
|             22972 |  4 |   RUNNING |     READY |
|             22973 |  1 |     READY |   RUNNING |
|             23072 |  1 |   RUNNING |     READY |
|             23073 |  3 |     READY |   RUNNING |
|             23172 |  3 |   RUNNING |     READY |
|             23173 |  2 |     READY |   RUNNING |
|             23272 |  2 |   RUNNING |     READY |
|             23273 |  4 |     READY |   RUNNING |
|             23372 |  4 |   RUNNING |     READY |
|             23373 |  1 |     READY |   RUNNING |
|             23472 |  1 |   RUNNING |     READY |
|             23473 |  3 |     READY |   RUNNING |
|             23572 |  3 |   RUNNING |     READY |
|             23573 |  2 |     READY |   RUNNING |
|             23672 |  2 |   RUNNING |     READY |
|             23673 |  4 |     READY |   RUNNING |
|             23772 |  4 |   RUNNING |     READY |
|             23773 |  1 |     READY |   RUNNING |
|             23773 |  1 |   RUNNING |   WAITING |
|             23774 |  3 |     READY |   RUNNING |
|             23873 |  3 |   RUNNING |     READY |
|             23874 |  2 |     READY |   RUNNING |
|             23876 |  1 |   WAITING |     READY |
|             23973 |  2 |   RUNNING |     READY |
|             23974 |  4 |     READY |   RUNNING |
|             24073 |  4 |   RUNNING |     READY |
|             24074 |  3 |     READY |   RUNNING |
|             24173 |  3 |   RUNNING |     READY |
|             24174 |  1 |     READY |   RUNNING |
|             24273 |  1 |   RUNNING |     READY |
|             24274 |  2 |     READY |   RUNNING |
|             24373 |  2 |   RUNNING |     READY |
|             24374 |  4 |     READY |   RUNNING |
|             24376 |  4 |   RUNNING |   WAITING |
|             24377 |  3 |     READY |   RUNNING |
|             24471 |  4 |   WAITING |     READY |
|             24476 |  3 |   RUNNING |     READY |
|             24477 |  1 |     READY |   RUNNING |
|             24576 |  1 |   RUNNING |     READY |
|             24577 |  2 |     READY |   RUNNING |
|             24676 |  2 |   RUNNING |     READY |
|             24677 |  4 |     READY |   RUNNING |
|             24776 |  4 |   RUNNING |     READY |
|             24777 |  3 |     READY |   RUNNING |
|             24876 |  3 |   RUNNING |     READY |
|             24877 |  1 |     READY |   RUNNING |
|             24976 |  1 |   RUNNING |     READY |
|             24977 |  2 |     READY |   RUNNING |
|             25076 |  2 |   RUNNING |     READY |
|             25077 |  4 |     READY |   RUNNING |
|             25176 |  4 |   RUNNING |     READY |
|             25177 |  3 |     READY |   RUNNING |
|             25276 |  3 |   RUNNING |     READY |
|             25277 |  1 |     READY |   RUNNING |
|             25376 |  1 |   RUNNING |     READY |
|             25377 |  2 |     READY |   RUNNING |
|             25476 |  2 |   RUNNING |     READY |
|             25477 |  4 |     READY |   RUNNING |
|             25576 |  4 |   RUNNING |     READY |
|             25577 |  3 |     READY |   RUNNING |
|             25676 |  3 |   RUNNING |     READY |
|             25677 |  1 |     READY |   RUNNING |
|             25776 |  1 |   RUNNING |     READY |
|             25777 |  2 |     READY |   RUNNING |
|             25876 |  2 |   RUNNING |     READY |
|             25877 |  4 |     READY |   RUNNING |
|             25976 |  4 |   RUNNING |     READY |
|             25977 |  3 |     READY |   RUNNING |
|             26076 |  3 |   RUNNING |     READY |
|             26077 |  1 |     READY |   RUNNING |
|             26176 |  1 |   RUNNING |     READY |
|             26177 |  2 |     READY |   RUNNING |
|             26276 |  2 |   RUNNING |     READY |
|             26277 |  4 |     READY |   RUNNING |
|             26376 |  4 |   RUNNING |     READY |
|             26377 |  3 |     READY |   RUNNING |
|             26476 |  3 |   RUNNING |     READY |
|             26477 |  1 |     READY |   RUNNING |
|             26576 |  1 |   RUNNING |     READY |
|             26577 |  2 |     READY |   RUNNING |
|             26676 |  2 |   RUNNING |     READY |
|             26677 |  4 |     READY |   RUNNING |
|             26776 |  4 |   RUNNING |     READY |
|             26777 |  3 |     READY |   RUNNING |
|             26876 |  3 |   RUNNING |     READY |
|             26877 |  1 |     READY |   RUNNING |
|             26976 |  1 |   RUNNING |     READY |
|             26977 |  2 |     READY |   RUNNING |
|             27076 |  2 |   RUNNING |     READY |
|             27077 |  4 |     READY |   RUNNING |
|             27176 |  4 |   RUNNING |     READY |
|             27177 |  3 |     READY |   RUNNING |
|             27276 |  3 |   RUNNING |     READY |
|             27277 |  1 |     READY |   RUNNING |
|             27376 |  1 |   RUNNING |     READY |
|             27377 |  2 |     READY |   RUNNING |
|             27476 |  2 |   RUNNING |     READY |
|             27477 |  4 |     READY |   RUNNING |
|             27576 |  4 |   RUNNING |     READY |
|             27577 |  3 |     READY |   RUNNING |
|             27676 |  3 |   RUNNING |     READY |
|             27677 |  1 |     READY |   RUNNING |
|             27776 |  1 |   RUNNING |     READY |
|             27777 |  2 |     READY |   RUNNING |
|             27876 |  2 |   RUNNING |     READY |
|             27877 |  4 |     READY |   RUNNING |
|             27976 |  4 |   RUNNING |     READY |
|             27977 |  3 |     READY |   RUNNING |
|             28076 |  3 |   RUNNING |     READY |
|             28077 |  1 |     READY |   RUNNING |
|             28176 |  1 |   RUNNING |     READY |
|             28177 |  2 |     READY |   RUNNING |
|             28276 |  2 |   RUNNING |     READY |
|             28277 |  4 |     READY |   RUNNING |
|             28376 |  4 |   RUNNING |     READY |
|             28377 |  3 |     READY |   RUNNING |
|             28476 |  3 |   RUNNING |     READY |
|             28477 |  1 |     READY |   RUNNING |
|             28576 |  1 |   RUNNING |     READY |
|             28577 |  2 |     READY |   RUNNING |
|             28676 |  2 |   RUNNING |     READY |
|             28677 |  4 |     READY |   RUNNING |
|             28776 |  4 |   RUNNING |     READY |
|             28777 |  3 |     READY |   RUNNING |
|             28876 |  3 |   RUNNING |     READY |
|             28877 |  1 |     READY |   RUNNING |
|             28976 |  1 |   RUNNING |     READY |
|             28977 |  2 |     READY |   RUNNING |
|             29076 |  2 |   RUNNING |     READY |
|             29077 |  4 |     READY |   RUNNING |
|             29176 |  4 |   RUNNING |     READY |
|             29177 |  3 |     READY |   RUNNING |
|             29276 |  3 |   RUNNING |     READY |
|             29277 |  1 |     READY |   RUNNING |
|             29376 |  1 |   RUNNING |     READY |
|             29377 |  2 |     READY |   RUNNING |
|             29476 |  2 |   RUNNING |     READY |
|             29477 |  4 |     READY |   RUNNING |
|             29576 |  4 |   RUNNING |     READY |
|             29577 |  3 |     READY |   RUNNING |
|             29676 |  3 |   RUNNING |     READY |
|             29677 |  1 |     READY |   RUNNING |
|             29776 |  1 |   RUNNING |     READY |
|             29777 |  2 |     READY |   RUNNING |
|             29876 |  2 |   RUNNING |     READY |
|             29877 |  4 |     READY |   RUNNING |
|             29976 |  4 |   RUNNING |     READY |
|             29977 |  3 |     READY |   RUNNING |
|             30076 |  3 |   RUNNING |     READY |
|             30077 |  1 |     READY |   RUNNING |
|             30176 |  1 |   RUNNING |     READY |
|             30177 |  2 |     READY |   RUNNING |
|             30276 |  2 |   RUNNING |     READY |
|             30277 |  4 |     READY |   RUNNING |
|             30376 |  4 |   RUNNING |     READY |
|             30377 |  3 |     READY |   RUNNING |
|             30476 |  3 |   RUNNING |     READY |
|             30477 |  1 |     READY |   RUNNING |
