+------------------------------------------------+
|Time of Transition |PID | Old State | New State |
+------------------------------------------------+
|                 0 |  1 |       NEW |     READY |
|                 0 |  1 |     READY |   RUNNING |
|                99 |  1 |   RUNNING |     READY |
|               100 |  1 |     READY |   RUNNING |
|               178 |  1 |   RUNNING |   WAITING |
|               296 |  1 |   WAITING |     READY |
|               296 |  1 |     READY |   RUNNING |
|               395 |  1 |   RUNNING |     READY |
|               396 |  1 |     READY |   RUNNING |
|               474 |  1 |   RUNNING |   WAITING |
|               592 |  1 |   WAITING |     READY |
|               592 |  1 |     READY |   RUNNING |
|               691 |  1 |   RUNNING |     READY |
|               692 |  1 |     READY |   RUNNING |
|               770 |  1 |   RUNNING |   WAITING |
|               888 |  1 |   WAITING |     READY |
|               888 |  1 |     READY |   RUNNING |
|               987 |  1 |   RUNNING |     READY |
|               988 |  1 |     READY |   RUNNING |
|              1066 |  1 |   RUNNING |   WAITING |
|              1184 |  1 |   WAITING |     READY |
|              1184 |  1 |     READY |   RUNNING |
|              1283 |  1 |   RUNNING |     READY |
|              1284 |  1 |     READY |   RUNNING |
|              1362 |  1 |   RUNNING |   WAITING |
|              1480 |  1 |   WAITING |     READY |
|              1480 |  1 |     READY |   RUNNING |
|              1579 |  1 |   RUNNING |     READY |
|              1580 |  1 |     READY |   RUNNING |
|              1658 |  1 |   RUNNING |   WAITING |
|              1776 |  1 |   WAITING |     READY |
|              1776 |  1 |     READY |   RUNNING |
|              1875 |  1 |   RUNNING |     READY |
|              1876 |  1 |     READY |   RUNNING |
|              1954 |  1 |   RUNNING |   WAITING |
|              2072 |  1 |   WAITING |     READY |
|              2072 |  1 |     READY |   RUNNING |
|              2171 |  1 |   RUNNING |     READY |
|              2172 |  1 |     READY |   RUNNING |
|              2250 |  1 |   RUNNING |   WAITING |
|              2368 |  1 |   WAITING |     READY |
|              2368 |  1 |     READY |   RUNNING |
|              2467 |  1 |   RUNNING |     READY |
|              2468 |  1 |     READY |   RUNNING |
|              2546 |  1 |   RUNNING |   WAITING |
|              2664 |  1 |   WAITING |     READY |
|              2664 |  1 |     READY |   RUNNING |
|              2763 |  1 |   RUNNING |     READY |
|              2764 |  1 |     READY |   RUNNING |
|              2842 |  1 |   RUNNING |   WAITING |
|              2960 |  1 |   WAITING |     READY |
|              2960 |  1 |     READY |   RUNNING |
|              3059 |  1 |   RUNNING |     READY |
|              3060 |  1 |     READY |   RUNNING |
|              3138 |  1 |   RUNNING |   WAITING |
|              3256 |  1 |   WAITING |     READY |
|              3256 |  1 |     READY |   RUNNING |
|              3355 |  1 |   RUNNING |     READY |
|              3356 |  1 |     READY |   RUNNING |
|              3434 |  1 |   RUNNING |   WAITING |
|              3552 |  1 |   WAITING |     READY |
|              3552 |  1 |     READY |   RUNNING |
|              3651 |  1 |   RUNNING |     READY |
|              3652 |  1 |     READY |   RUNNING |
|              3730 |  1 |   RUNNING |   WAITING |
|              3848 |  1 |   WAITING |     READY |
|              3848 |  1 |     READY |   RUNNING |
|              3947 |  1 |   RUNNING |     READY |
|              3948 |  1 |     READY |   RUNNING |
|              4026 |  1 |   RUNNING |   WAITING |
|              4144 |  1 |   WAITING |     READY |
|              4144 |  1 |     READY |   RUNNING |
|              4243 |  1 |   RUNNING |     READY |
|              4244 |  1 |     READY |   RUNNING |
|              4322 |  1 |   RUNNING |   WAITING |
