+------------------------------------------------+
|Time of Transition |PID | Old State | New State |
+------------------------------------------------+
|                47 |  1 |       NEW |     READY |
|                47 |  1 |     READY |   RUNNING |
|               146 |  1 |   RUNNING |     READY |
|               147 |  1 |     READY |   RUNNING |
|               246 |  1 |   RUNNING |     READY |
|               247 |  1 |     READY |   RUNNING |
|               346 |  1 |   RUNNING |     READY |
|               347 |  1 |     READY |   RUNNING |
|               446 |  1 |   RUNNING |     READY |
|               447 |  1 |     READY |   RUNNING |
|               546 |  1 |   RUNNING |     READY |
|               547 |  1 |     READY |   RUNNING |
|               646 |  1 |   RUNNING |     READY |
|               647 |  1 |     READY |   RUNNING |
|               746 |  1 |   RUNNING |     READY |
|               747 |  1 |     READY |   RUNNING |
|               846 |  1 |   RUNNING |     READY |
|               847 |  1 |     READY |   RUNNING |
|               946 |  1 |   RUNNING |     READY |
|               947 |  1 |     READY |   RUNNING |
|              1046 |  1 |   RUNNING |     READY |
|              1047 |  1 |     READY |   RUNNING |
|              1146 |  1 |   RUNNING |     READY |
|              1147 |  1 |     READY |   RUNNING |
|              1246 |  1 |   RUNNING |     READY |
|              1247 |  1 |     READY |   RUNNING |
|              1346 |  1 |   RUNNING |     READY |
|              1347 |  1 |     READY |   RUNNING |
|              1446 |  1 |   RUNNING |     READY |
|              1447 |  1 |     READY |   RUNNING |
|              1546 |  1 |   RUNNING |     READY |
|              1547 |  1 |     READY |   RUNNING |
|              1646 |  1 |   RUNNING |     READY |
|              1647 |  1 |     READY |   RUNNING |
|              1746 |  1 |   RUNNING |     READY |
|              1747 |  1 |     READY |   RUNNING |
|              1846 |  1 |   RUNNING |     READY |
|              1847 |  1 |     READY |   RUNNING |
|              1946 |  1 |   RUNNING |     READY |
|              1947 |  1 |     READY |   RUNNING |
|              2046 |  1 |   RUNNING |     READY |
|              2047 |  1 |     READY |   RUNNING |
|              2146 |  1 |   RUNNING |     READY |
|              2147 |  1 |     READY |   RUNNING |
|              2246 |  1 |   RUNNING |     READY |
|              2247 |  1 |     READY |   RUNNING |
|              2346 |  1 |   RUNNING |     READY |
|              2347 |  1 |     READY |   RUNNING |
|              2446 |  1 |   RUNNING |     READY |
|              2447 |  1 |     READY |   RUNNING |
|              2546 |  1 |   RUNNING |     READY |
|              2547 |  1 |     READY |   RUNNING |
|              2646 |  1 |   RUNNING |     READY |
|              2647 |  1 |     READY |   RUNNING |
|              2746 |  1 |   RUNNING |     READY |
|              2747 |  1 |     READY |   RUNNING |
|              2846 |  1 |   RUNNING |     READY |
|              2847 |  1 |     READY |   RUNNING |
|              2946 |  1 |   RUNNING |     READY |
|              2947 |  1 |     READY |   RUNNING |
|              3046 |  1 |   RUNNING |     READY |
|              3047 |  1 |     READY |   RUNNING |
|              3146 |  1 |   RUNNING |     READY |
|              3147 |  1 |     READY |   RUNNING |
|              3246 |  1 |   RUNNING |     READY |
|              3247 |  1 |     READY |   RUNNING |
|              3346 |  1 |   RUNNING |     READY |
|              3347 |  1 |     READY |   RUNNING |
|              3446 |  1 |   RUNNING |     READY |
|              3447 |  1 |     READY |   RUNNING |
|              3546 |  1 |   RUNNING |     READY |
|              3547 |  1 |     READY |   RUNNING |
|              3646 |  1 |   RUNNING |     READY |
|              3647 |  1 |     READY |   RUNNING |
|              3684 |  1 |   RUNNING |   WAITING |
|              3883 |  1 |   WAITING |     READY |
|              3883 |  1 |     READY |   RUNNING |
|              3982 |  1 |   RUNNING |     READY |
|              3983 |  1 |     READY |   RUNNING |
|              4082 |  1 |   RUNNING |     READY |
|              4083 |  1 |     READY |   RUNNING |
|              4182 |  1 |   RUNNING |     READY |
|              4183 |  1 |     READY |   RUNNING |
|              4282 |  1 |   RUNNING |     READY |
|              4283 |  1 |     READY |   RUNNING |
|              4382 |  1 |   RUNNING |     READY |
|              4383 |  1 |     READY |   RUNNING |
|              4482 |  1 |   RUNNING |     READY |
|              4483 |  1 |     READY |   RUNNING |
|              4582 |  1 |   RUNNING |     READY |
|              4583 |  1 |     READY |   RUNNING |
|              4682 |  1 |   RUNNING |     READY |
|              4683 |  1 |     READY |   RUNNING |
|              4782 |  1 |   RUNNING |     READY |
|              4783 |  1 |     READY |   RUNNING |
|              4824 |  1 |   RUNNING |TERMINATED |
+------------------------------------------------+
