+------------------------------------------------+
|Time of Transition |PID | Old State | New State |
+------------------------------------------------+
|               629 |  1 |       NEW |     READY |
|               629 |  1 |     READY |   RUNNING |
|               761 |  1 |   RUNNING |   WAITING |
|               904 |  1 |   WAITING |     READY |
|               904 |  1 |     READY |   RUNNING |
|              1036 |  1 |   RUNNING |   WAITING |
|              1179 |  1 |   WAITING |     READY |
|              1179 |  1 |     READY |   RUNNING |
|              1311 |  1 |   RUNNING |   WAITING |
|              1454 |  1 |   WAITING |     READY |
|              1454 |  1 |     READY |   RUNNING |
|              1586 |  1 |   RUNNING |   WAITING |
|              1693 |  2 |       NEW |     READY |
|              1693 |  2 |     READY |   RUNNING |
|              1729 |  1 |   WAITING |     READY |
|              1996 |  2 |   RUNNING |   WAITING |
|              1997 |  1 |     READY |   RUNNING |
|              2129 |  1 |   RUNNING |   WAITING |
|              2171 |  3 |       NEW |     READY |
|              2171 |  3 |     READY |   RUNNING |
|              2187 |  2 |   WAITING |     READY |
|              2272 |  1 |   WAITING |     READY |
|              2748 |  3 |   RUNNING |   WAITING |
|              2749 |  1 |     READY |   RUNNING |
|              2822 |  3 |   WAITING |     READY |
|              2881 |  1 |   RUNNING |   WAITING |
|              2882 |  2 |     READY |   RUNNING |
|              3024 |  1 |   WAITING |     READY |
|              3185 |  2 |   RUNNING |   WAITING |
|              3186 |  1 |     READY |   RUNNING |
|              3318 |  1 |   RUNNING |   WAITING |
|              3319 |  3 |     READY |   RUNNING |
|              3376 |  2 |   WAITING |     READY |
|              3461 |  1 |   WAITING |     READY |
|              3896 |  3 |   RUNNING |   WAITING |
|              3897 |  1 |     READY |   RUNNING |
|              3970 |  3 |   WAITING |     READY |
|              4029 |  1 |   RUNNING |   WAITING |
|              4030 |  2 |     READY |   RUNNING |
|              4172 |  1 |   WAITING |     READY |
|              4333 |  2 |   RUNNING |   WAITING |
|              4334 |  1 |     READY |   RUNNING |
|              4466 |  1 |   RUNNING |   WAITING |
|              4467 |  3 |     READY |   RUNNING |
|              4524 |  2 |   WAITING |     READY |
|              4609 |  1 |   WAITING |     READY |
|              5044 |  3 |   RUNNING |   WAITING |
|              5045 |  1 |     READY |   RUNNING |
|              5118 |  3 |   WAITING |     READY |
|              5177 |  1 |   RUNNING |   WAITING |
|              5178 |  2 |     READY |   RUNNING |
|              5320 |  1 |   WAITING |     READY |
|              5481 |  2 |   RUNNING |   WAITING |
|              5482 |  1 |     READY |   RUNNING |
|              5614 |  1 |   RUNNING |   WAITING |
|              5615 |  3 |     READY |   RUNNING |
|              5672 |  2 |   WAITING |     READY |
|              5757 |  1 |   WAITING |     READY |
|              6192 |  3 |   RUNNING |   WAITING |
|              6193 |  1 |     READY |   RUNNING |
|              6266 |  3 |   WAITING |     READY |
|              6325 |  1 |   RUNNING |   WAITING |
|              6326 |  2 |     READY |   RUNNING |
|              6468 |  1 |   WAITING |     READY |
|              6629 |  2 |   RUNNING |   WAITING |
|              6630 |  1 |     READY |   RUNNING |
|              6762 |  1 |   RUNNING |   WAITING |
|              6763 |  3 |     READY |   RUNNING |
|              6820 |  2 |   WAITING |     READY |
|              6826 |  3 |   RUNNING |TERMINATED |
|              6827 |  2 |     READY |   RUNNING |
|              6905 |  1 |   WAITING |     READY |
|              7130 |  2 |   RUNNING |   WAITING |
|              7131 |  1 |     READY |   RUNNING |
|              7263 |  1 |   RUNNING |   WAITING |
|              7321 |  2 |   WAITING |     READY |
|              7321 |  2 |     READY |   RUNNING |
|              7406 |  1 |   WAITING |     READY |
|              7624 |  2 |   RUNNING |   WAITING |
|              7625 |  1 |     READY |   RUNNING |
|              7757 |  1 |   RUNNING |   WAITING |
|              7815 |  2 |   WAITING |     READY |
|              7815 |  2 |     READY |   RUNNING |
|              7900 |  1 |   WAITING |     READY |
|              8118 |  2 |   RUNNING |   WAITING |
|              8119 |  1 |     READY |   RUNNING |
|              8251 |  1 |   RUNNING |   WAITING |
|              8309 |  2 |   WAITING |     READY |
|              8309 |  2 |     READY |   RUNNING |
|              8394 |  1 |   WAITING |     READY |
|              8427 |  2 |   RUNNING |TERMINATED |
|              8428 |  1 |     READY |   RUNNING |
|              8560 |  1 |   RUNNING |   WAITING |
|              8703 |  1 |   WAITING |     READY |
|              8703 |  1 |     READY |   RUNNING |
|              8835 |  1 |   RUNNING |   WAITING |
|              8978 |  1 |   WAITING |     READY |
|              8978 |  1 |     READY |   RUNNING |
|              9110 |  1 |   RUNNING |   WAITING |
|              9253 |  1 |   WAITING |     READY |
|              9253 |  1 |     READY |   RUNNING |
|              9385 |  1 |   RUNNING |   WAITING |
|              9528 |  1 |   WAITING |     READY |
|              9528 |  1 |     READY |   RUNNING |
|              9660 |  1 |   RUNNING |   WAITING |
|              9803 |  1 |   WAITING |     READY |
|              9803 |  1 |     READY |   RUNNING |
|              9935 |  1 |   RUNNING |   WAITING |
|             10078 |  1 |   WAITING |     READY |
|             10078 |  1 |     READY |   RUNNING |
|             10210 |  1 |   RUNNING |   WAITING |
|             10353 |  1 |   WAITING |     READY |
|             10353 |  1 |     READY |   RUNNING |
|             10485 |  1 |   RUNNING |   WAITING |
|             10628 |  1 |   WAITING |     READY |
|             10628 |  1 |     READY |   RUNNING |
|             10760 |  1 |   RUNNING |   WAITING |
|             10903 |  1 |   WAITING |     READY |
|             10903 |  1 |     READY |   RUNNING |
|             11035 |  1 |   RUNNING |   WAITING |
|             11178 |  1 |   WAITING |     READY |
|             11178 |  1 |     READY |   RUNNING |
|             11310 |  1 |   RUNNING |   WAITING |
|             11453 |  1 |   WAITING |     READY |
|             11453 |  1 |     READY |   RUNNING |
|             11585 |  1 |   RUNNING |   WAITING |
|             11728 |  1 |   WAITING |     READY |
|             11728 |  1 |     READY |   RUNNING |
|             11860 |  1 |   RUNNING |   WAITING |
|             12003 |  1 |   WAITING |     READY |
|             12003 |  1 |     READY |   RUNNING |
|             12135 |  1 |   RUNNING |   WAITING |
|             12278 |  1 |   WAITING |     READY |
|             12278 |  1 |     READY |   RUNNING |
|             12410 |  1 |   RUNNING |   WAITING |
|             12553 |  1 |   WAITING |     READY |
|             12553 |  1 |     READY |   RUNNING |
|             12685 |  1 |   RUNNING |   WAITING |
|             12828 |  1 |   WAITING |     READY |
|             12828 |  1 |     READY |   RUNNING |
|             12960 |  1 |   RUNNING |   WAITING |
|             13103 |  1 |   WAITING |     READY |
|             13103 |  1 |     READY |   RUNNING |
|             13235 |  1 |   RUNNING |   WAITING |
|             13378 |  1 |   WAITING |     READY |
|             13378 |  1 |     READY |   RUNNING |
|             13510 |  1 |   RUNNING |   WAITING |
|             13653 |  1 |   WAITING |     READY |
|             13653 |  1 |     READY |   RUNNING |
|             13785 |  1 |   RUNNING |   WAITING |
|             13928 |  1 |   WAITING |     READY |
|             13928 |  1 |     READY |   RUNNING |
|             14060 |  1 |   RUNNING |   WAITING |
|             14203 |  1 |   WAITING |     READY |
|             14203 |  1 |     READY |   RUNNING |
|             14335 |  1 |   RUNNING |   WAITING |
|             14478 |  1 |   WAITING |     READY |
|             14478 |  1 |     READY |   RUNNING |
|             14610 |  1 |   RUNNING |   WAITING |
|             14753 |  1 |   WAITING |     READY |
|             14753 |  1 |     READY |   RUNNING |
|             14885 |  1 |   RUNNING |   WAITING |
|             15028 |  1 |   WAITING |     READY |
|             15028 |  1 |     READY |   RUNNING |
|             15160 |  1 |   RUNNING |   WAITING |
|             15303 |  1 |   WAITING |     READY |
|             15303 |  1 |     READY |   RUNNING |
|             15435 |  1 |   RUNNING |   WAITING |
|             15578 |  1 |   WAITING |     READY |
|             15578 |  1 |     READY |   RUNNING |
|             15641 |  1 |   RUNNING |TERMINATED |
+------------------------------------------------+
